content,label,EventId
"2023年07月04日 17:51:45,二层主机房二,主机房二空调B1,机架入口温度2过高,机架入口温度2过高报警,状态告警,值为1",温度过高报警,725
"揭阳支行1号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"杭州分行1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 11:48:31,二层主机房二,主机房二空调C2,机架入口温度3过高,机架入口温度3过高报警,状态解除,值为0",温度过高报警,726
"揭阳支行2号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"2023年06月18日 11:22:39,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"郑州分行1号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"2023年06月17日 14:49:46,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态解除,值为30",温度过高报警,783
"test12_2023091--北京分行服务器机房2号温湿度 温度:上线报警,值:22",温度过高报警,513
"2023年06月18日 12:28:51,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月18日 11:23:03,二层主机房二,主机房二温湿度12,温度,温度过高报警,状态告警,值为30.06",温度过高报警,784
"郑州分行2号温湿度 温度:过低报警,值:17.9℃",温度过高报警,49
"重庆分行1号温湿度 温度:过高报警,值:27.2℃",温度过高报警,50
"2023年06月18日 12:36:51,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月18日 11:16:40,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"昆明分行1号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"深圳分行2号温湿度温湿度 温度:过高报警,值:20.6℃",温度过高报警,493
"2023年06月18日 09:58:19,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态解除,值为29.98",温度过高报警,783
"厦门分行1号温湿度 温度:过高报警,值:27.1℃",温度过高报警,50
"郑州分行2号温湿度 温度:过低报警,值:17.6℃",温度过高报警,49
"2023年06月18日 11:33:58,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态解除,值为0",温度过高报警,726
"2023年06月18日 11:48:41,二层主机房二,主机房二空调C1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年07月07日 00:22:17,二层主机房二,主机房二空调D1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"2023年06月18日 11:48:44,二层主机房二,主机房二空调E1,机架入口温度1过高,机架入口温度1过高报警,状态告警,值为1",温度过高报警,725
"成都分行1号温湿度 温度:过低报警,值:17.9℃",温度过高报警,49
"汕头支行2号温湿度 温度:过高报警,值:26.2℃",温度过高报警,50
"2023年06月17日 15:11:52,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态告警,值为30.06",温度过高报警,784
"2023年06月18日 11:48:31,二层主机房二,主机房二空调C2,机架入口温度3过高,机架入口温度3过高报警,状态告警,值为1",温度过高报警,725
"成都分行1号温湿度 温度:过低报警,值:17.6℃",温度过高报警,49
"2023年06月17日 16:09:52,二层主机房二,主机房二温湿度17,温度,温度过高报警,状态解除,值为30",温度过高报警,783
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.09 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.09 %",表空间使用率高,13
"128.18.163.153tbs-status on ECIFDB-ECIF_DATA:80.02 %数据库表空间 ""ECIFDB-ECIF_DATA""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"128.194.11.2tbs-status on UDBPROD-TB_BEAFRONT1:80.03 %数据库表空间 ""UDBPROD-TB_BEAFRONT1""使用率大于80%，当前值为 80.03 %",表空间使用率高,13
"128.20.70.71tbs-status on CRS-SLSADMIN:80.01 %数据库表空间 ""CRS-SLSADMIN""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.02 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.55 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.55 %",表空间使用率高,13
"128.18.158.248tbs-status on CLMSDB-CLMSDATA:80.01 %数据库表空间 ""CLMSDB-CLMSDATA""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.20.70.71tbs-status on CRS-SLSADMIN:80.12 %数据库表空间 ""CRS-SLSADMIN""使用率大于80%，当前值为 80.12 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.11 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.11 %",表空间使用率高,13
"128.21.20.21tbs-status on PORTALDB-EBCI:80.01 %数据库表空间 ""PORTALDB-EBCI""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.20.86.7tbs-status on PYCCDW-YCCDB:80.04 %数据库表空间 ""PYCCDW-YCCDB""使用率大于80%，当前值为 80.04 %",表空间使用率高,13
"128.18.86.10temp-status on TEMP:97.41 %数据库TMP表空间 ""TEMP""使用率大于90%，当前值为 97.41 %",表空间使用率高,279
"128.18.86.10temp-status on TEMP:102.58 %数据库TMP表空间 ""TEMP""使用率大于90%，当前值为 102.58 %",表空间使用率高,279
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.19 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.19 %",表空间使用率高,13
"128.18.159.118undo-status on EDMP-UNDOTBS1:95 %数据库UNDO表空间 ""EDMP-UNDOTBS1""使用率大于90%，当前值为 95 %",表空间使用率高,401
"128.18.70.113tbs-status on EAST-GFDR:80.04 %数据库表空间 ""EAST-GFDR""使用率大于80%，当前值为 80.04 %",表空间使用率高,13
"128.18.70.35tbs-status on EISDB-EIS_TBS:80.02 %数据库表空间 ""EISDB-EIS_TBS""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-EAST:80.03 %数据库表空间 ""EAST-EAST""使用率大于80%，当前值为 80.03 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.37 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.37 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.91 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.91 %",表空间使用率高,13
"128.194.11.51tbs-rpeod-status on RPEOD-TS_TPS_DATA:80.22 %数据库表空间 ""RPEOD-TS_TPS_DATA""使用率大于80%，当前值为 80.22 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.36 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.36 %",表空间使用率高,13
"128.18.159.76tbs-status on OLP-OLP_DATA:80.14 %数据库表空间 ""OLP-OLP_DATA""使用率大于80%，当前值为 80.14 %",表空间使用率高,13
"128.20.86.69undo-status on CESDB-UNDOTBS1:90 %数据库UNDO表空间 ""CESDB-UNDOTBS1""使用率大于85%，当前值为 90 %",表空间使用率高,402
"128.18.159.118undo-status on EDMP-UNDOTBS1:81 %数据库UNDO表空间 ""EDMP-UNDOTBS1""使用率大于80%，当前值为 81 %",表空间使用率高,401
"128.21.20.21tbs-status on PORTALDB-EBCI:80.02 %数据库表空间 ""PORTALDB-EBCI""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"test09_2023-08-12--128.18.163.74tbs-status on DEPDB-MOIADATA:95.05 %数据库表空间 ""DEPDB-MOIADATA""使用率大于90%，当前值为 95.05 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.33 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.33 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-GFDR:80.02 %数据库表空间 ""EAST-GFDR""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-IMAS:80.03 %数据库表空间 ""EAST-IMAS""使用率大于80%，当前值为 80.03 %",表空间使用率高,13
"128.18.159.117tbs-status on EDMP-EDMP_DATA:80.01 %数据库表空间 ""EDMP-EDMP_DATA""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.194.11.2tbs-status on UDBPROD-SYMBOLS_PART_DATA:85.98 %数据库表空间 ""UDBPROD-SYMBOLS_PART_DATA""使用率大于80%，当前值为 85.98 %",表空间使用率高,13
"128.20.71.73tbs-status on CSP2DB-CSP2DATA_TBS:80.18 %数据库表空间 ""CSP2DB-CSP2DATA_TBS""使用率大于80%，当前值为 80.18 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.05 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.05 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.05 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.05 %",表空间使用率高,13
"128.18.0.212tbs-status on PYRL-YRL_IDX:80.03 %数据库表空间 ""PYRL-YRL_IDX""使用率大于80%，当前值为 80.03 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.12 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.12 %",表空间使用率高,13
"128.20.86.7tbs-status on PYCCDW-YCCDB:80.24 %数据库表空间 ""PYCCDW-YCCDB""使用率大于80%，当前值为 80.24 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-IMAS_H:80.02 %数据库表空间 ""EAST-IMAS_H""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.16 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.16 %",表空间使用率高,13
"128.20.86.69temp-status on CESDB-CES_TEMP:94 %数据库TMP表空间 ""CESDB-CES_TEMP""使用率大于90%，当前值为 94 %",表空间使用率高,403
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.15 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.15 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.28 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.28 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.14 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.14 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-EAST:80.05 %数据库表空间 ""EAST-EAST""使用率大于80%，当前值为 80.05 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.16 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.16 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.26 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.26 %",表空间使用率高,13
"128.20.71.72tbs-status on CSP2DB-CSP2DATA_TBS:85.3 %数据库表空间 ""CSP2DB-CSP2DATA_TBS""使用率大于85%，当前值为 85.3 %",表空间使用率高,13
"128.18.163.74tbs-status on DEPDB-MOIADATA:80.05 %数据库表空间 ""DEPDB-MOIADATA""使用率大于80%，当前值为 80.05 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.01 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.20.86.7tbs-status on PYCCDW-YCCDB:80.23 %数据库表空间 ""PYCCDW-YCCDB""使用率大于80%，当前值为 80.23 %",表空间使用率高,13
"128.18.163.43tbs-status on CCRMDB-ICRM:80.09 %数据库表空间 ""CCRMDB-ICRM""使用率大于80%，当前值为 80.09 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.06 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.06 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.04 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.04 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.93 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.93 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.17 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.17 %",表空间使用率高,13
"128.20.70.194tbs-status on CBRS-SYSAUX:80.01 %数据库表空间 ""CBRS-SYSAUX""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-EAST:80.07 %数据库表空间 ""EAST-EAST""使用率大于80%，当前值为 80.07 %",表空间使用率高,13
"128.18.86.10temp-status on TEMP:94.28 %数据库TMP表空间 ""TEMP""使用率大于90%，当前值为 94.28 %",表空间使用率高,279
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.03 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.03 %",表空间使用率高,13
"128.18.0.5temp-status on TEMP:96.68 %数据库TMP表空间 ""TEMP""使用率大于90%，当前值为 96.68 %",表空间使用率高,279
"128.18.70.113tbs-status on EAST-EAST:80.1 %数据库表空间 ""EAST-EAST""使用率大于80%，当前值为 80.1 %",表空间使用率高,13
"128.18.70.24tbs-status on MISDB-BEA_MIS_ETLDATA:80.34 %数据库表空间 ""MISDB-BEA_MIS_ETLDATA""使用率大于80%，当前值为 80.34 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-GFDR:80.01 %数据库表空间 ""EAST-GFDR""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.194.13.15tbs-status on NASPRD-PSINDEX:97.71 %数据库表空间 ""NASPRD-PSINDEX""使用率大于90%，当前值为 97.71 %",表空间使用率高,13
"128.18.86.93tbs-status on DMP-DAMP_IDX_TS:80.16 %数据库表空间 ""DMP-DAMP_IDX_TS""使用率大于80%，当前值为 80.16 %",表空间使用率高,13
"128.18.163.43tbs-status on CCRMDB-CCRM:85.51 %数据库表空间 ""CCRMDB-CCRM""使用率大于85%，当前值为 85.51 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.05 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.05 %",表空间使用率高,13
"128.20.86.69undo-status on CESDB-UNDOTBS1:94 %数据库UNDO表空间 ""CESDB-UNDOTBS1""使用率大于90%，当前值为 94 %",表空间使用率高,402
"128.18.86.10temp-status on TEMP:88.86 %数据库TMP表空间 ""TEMP""使用率大于85%，当前值为 88.86 %",表空间使用率高,279
"128.18.70.24tbs-status on MISDB-BEA_MIS_RPTDATA:80.1 %数据库表空间 ""MISDB-BEA_MIS_RPTDATA""使用率大于80%，当前值为 80.1 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.02 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.02 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.08 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.08 %",表空间使用率高,13
"128.20.86.69undo-status on CESDB-UNDOTBS1:90 %数据库UNDO表空间 ""CESDB-UNDOTBS1""使用率大于80%，当前值为 90 %",表空间使用率高,402
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.19 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.19 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.09 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.09 %",表空间使用率高,13
"128.18.159.74tbs-status on OLP-OLP_DATA:80.04 %数据库表空间 ""OLP-OLP_DATA""使用率大于80%，当前值为 80.04 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.1 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.1 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.14 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.14 %",表空间使用率高,13
"128.21.140.10tbs-status on CBWX-CBRS_DATA:80.01 %数据库表空间 ""CBWX-CBRS_DATA""使用率大于80%，当前值为 80.01 %",表空间使用率高,13
"128.18.159.74tbs-status on OLP-OLP_DATA:80.07 %数据库表空间 ""OLP-OLP_DATA""使用率大于80%，当前值为 80.07 %",表空间使用率高,13
"128.18.158.103tbs-status on BLNDB-PS_NEW:80.14 %数据库表空间 ""BLNDB-PS_NEW""使用率大于80%，当前值为 80.14 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.2 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.2 %",表空间使用率高,13
"128.194.51.12tbs-status on CRSDB-DS_DATA:80.39 %数据库表空间 ""CRSDB-DS_DATA""使用率大于80%，当前值为 80.39 %",表空间使用率高,13
"test08_2023-08-19--128.18.70.113tbs-status on EAST-GFDR:90.23 %数据库表空间 ""EAST-GFDR""使用率大于90%，当前值为 90.23 %",表空间使用率高,13
"128.18.70.113tbs-status on EAST-GFDR:80.23 %数据库表空间 ""EAST-GFDR""使用率大于80%，当前值为 80.23 %",表空间使用率高,13
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.18 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.18 %",表空间使用率高,13
"128.194.11.1tbs-status on UDBPROD-TB_BEAFRONT1:80.03 %数据库表空间 ""UDBPROD-TB_BEAFRONT1""使用率大于80%，当前值为 80.03 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.46 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.46 %",表空间使用率高,13
"128.194.11.51undo-rpeod-status on RPEOD-TS_TPS_DATA:80.19 %数据库表空间 ""RPEOD-TS_TPS_DATA""使用率大于80%，当前值为 80.19 %",表空间使用率高,13
"128.18.163.2tbs-status on PCRMDB-PCRM_TBL:80.17 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.17 %",表空间使用率高,13
"128.18.86.10temp-status on TEMP:83.46 %数据库TMP表空间 ""TEMP""使用率大于80%，当前值为 83.46 %",表空间使用率高,279
"128.18.163.1tbs-status on PCRMDB-PCRM_TBL:80.06 %数据库表空间 ""PCRMDB-PCRM_TBL""使用率大于80%，当前值为 80.06 %",表空间使用率高,13
